step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
161.0,PAYMENT,1551.62,C1633815664,25975.0,24423.38,M1406906262,0.0,0.0,0.0,0.0
491.0,CASH_OUT,1265033.25,C994518144,1265033.25,0.0,C469694911,68292.18,1333325.43,1.0,0.0
562.0,TRANSFER,8770.06,C959095165,8770.06,0.0,C1685479165,0.0,0.0,1.0,0.0
370.0,CASH_IN,637234.14,C1877487697,11849397.05,12486631.19,C1497497635,686132.17,48898.03,0.0,0.0
303.0,CASH_IN,243592.47,C1295520382,408381.55,651974.02,C1827488922,2611584.41,2367991.94,0.0,0.0
183.0,PAYMENT,9590.73,C1947753087,107527.0,97936.27,M913148026,0.0,0.0,0.0,0.0
85.0,CASH_OUT,678058.75,C9701690,678058.75,0.0,C617022852,7175958.36,7854017.11,1.0,0.0
322.0,CASH_IN,68260.93,C2079890608,8167354.74,8235615.67,C913604124,803353.75,735092.82,0.0,0.0
195.0,CASH_OUT,2031464.82,C957784464,2031464.82,0.0,C434640049,1475675.96,3507140.78,1.0,0.0
395.0,CASH_OUT,280510.76,C398609737,96250.0,0.0,C1560133088,0.0,280510.76,0.0,0.0
148.0,CASH_OUT,208630.6,C2049716965,208630.6,0.0,C1560676019,337304.83,545935.44,1.0,0.0
689.0,CASH_OUT,276253.24,C921347828,276253.24,0.0,C291010044,247810.47,524063.71,1.0,0.0
255.0,CASH_IN,152179.26,C1926612959,275794.0,427973.26,C423452531,110331.17,0.0,0.0,0.0
163.0,PAYMENT,9778.5,C912226686,0.0,0.0,M253995459,0.0,0.0,0.0,0.0
283.0,CASH_OUT,112173.35,C1354769569,0.0,0.0,C374816814,2389437.86,2501611.22,0.0,0.0
524.0,TRANSFER,232315.43,C263849171,232315.43,0.0,C1903470107,0.0,0.0,1.0,0.0
203.0,PAYMENT,6584.74,C1455390946,135.0,0.0,M564970196,0.0,0.0,0.0,0.0
228.0,CASH_IN,43321.85,C1464712897,2243567.27,2286889.11,C1107842317,146718.81,103396.96,0.0,0.0
41.0,PAYMENT,11927.69,C1250589923,0.0,0.0,M1700919023,0.0,0.0,0.0,0.0
282.0,PAYMENT,3681.82,C1190262073,30082.0,26400.18,M1914920657,0.0,0.0,0.0,0.0
171.0,TRANSFER,948288.3,C664235460,948288.3,0.0,C162417333,0.0,0.0,1.0,0.0
307.0,PAYMENT,25945.53,C1181232288,335439.25,309493.72,M1478955772,0.0,0.0,0.0,0.0
270.0,CASH_OUT,14992.14,C243815682,14992.14,0.0,C1575356440,23867.57,38859.72,1.0,0.0
399.0,TRANSFER,1371524.66,C1412067302,103196.0,0.0,C723144895,0.0,1371524.66,0.0,0.0
275.0,CASH_OUT,21323.28,C2064037751,21323.28,0.0,C1616552255,0.0,21323.28,1.0,0.0
497.0,CASH_OUT,2123610.45,C1062431728,2123610.45,0.0,C1354064635,1234419.45,3358029.9,1.0,0.0
307.0,CASH_OUT,1072345.79,C1155543640,1072345.79,0.0,C867904898,0.0,1072345.79,1.0,0.0
306.0,CASH_OUT,13121.36,C1305848809,200249.0,187127.64,C869250462,9973.71,23095.07,0.0,0.0
372.0,CASH_IN,161993.41,C1966868318,20920729.68,21082723.09,C2077089737,280487.84,118494.43,0.0,0.0
687.0,CASH_OUT,109286.23,C807406045,0.0,0.0,C82657654,141123.09,250409.32,0.0,0.0
308.0,PAYMENT,15528.24,C215083953,112972.0,97443.76,M785910675,0.0,0.0,0.0,0.0
44.0,PAYMENT,9358.99,C1357062416,11532.0,2173.01,M359103272,0.0,0.0,0.0,0.0
171.0,CASH_OUT,948288.3,C1025957103,948288.3,0.0,C434428379,2189773.93,3138062.23,1.0,0.0
162.0,PAYMENT,34801.88,C1900545261,20774.0,0.0,M1165189623,0.0,0.0,0.0,0.0
395.0,PAYMENT,34704.75,C1581503022,5326.15,0.0,M1955164875,0.0,0.0,0.0,0.0
214.0,CASH_OUT,196717.69,C2055680774,16026.0,0.0,C713806934,0.0,196717.69,0.0,0.0
235.0,CASH_IN,323021.97,C1223023252,4139135.34,4462157.31,C322662467,4773478.7,4450456.73,0.0,0.0
377.0,CASH_OUT,42063.88,C1645855273,0.0,0.0,C1143756757,561266.94,603330.82,0.0,0.0
404.0,CASH_OUT,126061.45,C2053276181,126061.45,0.0,C1635495896,20438677.48,20564738.93,1.0,0.0
67.0,CASH_OUT,42513.08,C263309564,42513.08,0.0,C1511183581,0.0,42513.08,1.0,0.0
13.0,PAYMENT,40044.22,C594210955,71041.0,30996.78,M1783169470,0.0,0.0,0.0,0.0
132.0,CASH_OUT,310737.62,C1011870771,0.0,0.0,C133018959,3514519.72,3825257.34,0.0,0.0
331.0,TRANSFER,119563.37,C223639275,65347.0,0.0,C1340054166,0.0,119563.37,0.0,0.0
330.0,CASH_OUT,190650.25,C611097028,0.0,0.0,C1223100396,897218.62,1087868.87,0.0,0.0
206.0,PAYMENT,7561.64,C1336681895,10963.0,3401.36,M293244738,0.0,0.0,0.0,0.0
426.0,CASH_IN,226507.9,C969844911,3213784.69,3440292.59,C645295600,335204.72,108696.82,0.0,0.0
235.0,PAYMENT,13430.62,C1306472,0.0,0.0,M1592498799,0.0,0.0,0.0,0.0
531.0,TRANSFER,13074.53,C56420164,13074.53,0.0,C840005543,0.0,0.0,1.0,0.0
246.0,CASH_OUT,831725.76,C113524819,831725.76,0.0,C1613034326,9544.26,841270.02,1.0,0.0
260.0,PAYMENT,11994.67,C560566828,0.0,0.0,M235863021,0.0,0.0,0.0,0.0
162.0,PAYMENT,22298.57,C622727688,43987.0,21688.43,M635734576,0.0,0.0,0.0,0.0
285.0,CASH_OUT,267480.0,C1259876854,0.0,0.0,C2119767990,379538.15,647018.15,0.0,0.0
367.0,TRANSFER,435867.16,C790089745,435867.16,0.0,C1816333758,0.0,0.0,1.0,0.0
166.0,CASH_OUT,285399.17,C2134939520,0.0,0.0,C663775995,436623.13,918788.29,0.0,0.0
307.0,CASH_OUT,188566.82,C83798256,154762.0,0.0,C1263965702,0.0,188566.82,0.0,0.0
159.0,CASH_IN,264946.28,C1254240110,82450.0,347396.28,C1838862812,0.0,0.0,0.0,0.0
32.0,TRANSFER,404165.06,C1458768825,404165.06,0.0,C206316722,0.0,0.0,1.0,0.0
680.0,CASH_OUT,10000000.0,C466387318,10000000.0,0.0,C1396306912,0.0,10000000.0,1.0,0.0
369.0,PAYMENT,8786.41,C1224776206,129761.64,120975.23,M1666930348,0.0,0.0,0.0,0.0
301.0,CASH_IN,107195.36,C1748127826,850384.15,957579.51,C936959836,826694.22,719498.86,0.0,0.0
332.0,PAYMENT,30323.02,C146299330,316455.19,286132.17,M569255194,0.0,0.0,0.0,0.0
205.0,TRANSFER,483876.37,C2005444666,0.0,0.0,C1297224365,704839.95,1188716.32,0.0,0.0
369.0,CASH_IN,91554.78,C1203154918,6798374.93,6889929.7,C68095955,1944809.86,1853255.09,0.0,0.0
256.0,PAYMENT,5415.03,C1570123003,423455.24,418040.21,M2094743616,0.0,0.0,0.0,0.0
518.0,TRANSFER,242896.12,C494221581,242896.12,0.0,C1477702767,0.0,0.0,1.0,0.0
162.0,CASH_OUT,276237.87,C1885387026,97806.0,0.0,C1009574362,645305.22,921543.08,0.0,0.0
186.0,CASH_OUT,95816.57,C2107555092,0.0,0.0,C185966697,310399.72,406216.29,0.0,0.0
403.0,TRANSFER,196254.03,C828932813,196254.03,0.0,C1502933385,0.0,0.0,1.0,0.0
482.0,CASH_OUT,296186.51,C306373969,296186.51,0.0,C1858951589,668223.65,964410.16,1.0,0.0
522.0,PAYMENT,4650.72,C1032196440,0.0,0.0,M2129950364,0.0,0.0,0.0,0.0
508.0,TRANSFER,350233.08,C325422027,350233.08,0.0,C434577794,0.0,0.0,1.0,0.0
369.0,PAYMENT,13826.67,C1760377956,2374.0,0.0,M2144785632,0.0,0.0,0.0,0.0
480.0,CASH_OUT,181104.66,C1368229796,181104.66,0.0,C491258942,205812.52,386917.18,1.0,0.0
94.0,CASH_IN,66565.68,C89148780,1206178.02,1272743.7,C1004963610,906120.45,839554.77,0.0,0.0
187.0,TRANSFER,962920.22,C1725952475,164758.0,0.0,C5533778,5338875.63,6301795.85,0.0,0.0
278.0,CASH_OUT,173988.36,C1384818017,504228.0,330239.64,C754515341,0.0,173988.36,0.0,0.0
256.0,CASH_IN,155572.51,C532800063,2457526.67,2613099.19,C1533329896,203179.31,47606.8,0.0,0.0
518.0,CASH_IN,504908.72,C1915761240,39892.0,544800.72,C1715623431,203589.88,0.0,0.0,0.0
234.0,PAYMENT,7746.11,C26693323,82538.0,74791.89,M688276503,0.0,0.0,0.0,0.0
214.0,PAYMENT,9633.78,C397415072,100480.0,90846.22,M563577377,0.0,0.0,0.0,0.0
24.0,CASH_OUT,291305.98,C1962370851,291305.98,0.0,C1560190757,954554.82,1247963.68,1.0,0.0
332.0,CASH_OUT,101745.03,C584232755,9011.0,0.0,C689695557,2793871.24,2895616.27,0.0,0.0
79.0,CASH_OUT,353045.35,C1947418069,353045.35,0.0,C615914680,981978.74,1335024.09,1.0,0.0
403.0,PAYMENT,18420.71,C1459278686,0.0,0.0,M1249093313,0.0,0.0,0.0,0.0
285.0,PAYMENT,9861.39,C602399951,6013.0,0.0,M820662349,0.0,0.0,0.0,0.0
178.0,CASH_IN,164508.49,C1398834446,5391584.68,5556093.17,C1748473786,8699120.92,8534612.43,0.0,0.0
380.0,CASH_IN,237538.05,C1617142903,55164.0,292702.05,C1054748377,522945.9,285407.85,0.0,0.0
262.0,TRANSFER,340936.99,C1355922572,340936.99,0.0,C1385531545,0.0,0.0,1.0,0.0
185.0,TRANSFER,164213.17,C236258946,164213.17,0.0,C439854722,0.0,0.0,1.0,0.0
305.0,TRANSFER,1691180.94,C43276501,0.0,0.0,C1015334052,2489319.26,4180500.2,0.0,0.0
189.0,PAYMENT,10052.96,C1451470010,399618.22,389565.27,M58838568,0.0,0.0,0.0,0.0
33.0,CASH_OUT,150545.16,C1563383901,0.0,0.0,C1308948803,190892.37,341437.53,0.0,0.0
304.0,CASH_OUT,215972.4,C365431780,0.0,0.0,C601497784,2800503.28,3016475.68,0.0,0.0
277.0,CASH_OUT,25430.93,C26890621,31.0,0.0,C150712073,1077180.11,1102611.04,0.0,0.0
369.0,CASH_IN,106607.06,C13210852,800343.44,906950.5,C1857345582,2644987.98,2538380.92,0.0,0.0
718.0,CASH_OUT,1293595.52,C1545616572,1293595.52,0.0,C1503189539,0.0,1293595.52,1.0,0.0
376.0,PAYMENT,9481.36,C597357820,19157.0,9675.64,M1087590443,0.0,0.0,0.0,0.0
274.0,TRANSFER,390645.76,C1461992486,0.0,0.0,C753701134,1066221.24,1456867.0,0.0,0.0
18.0,CASH_OUT,122034.04,C1302350242,5557.0,0.0,C1693770366,553167.34,675201.38,0.0,0.0
351.0,PAYMENT,4587.87,C1392586759,20335.0,15747.13,M213690550,0.0,0.0,0.0,0.0
255.0,CASH_OUT,397026.78,C747104095,42279.0,0.0,C1284308564,652980.29,1050007.07,0.0,0.0
202.0,PAYMENT,4808.93,C493322358,0.0,0.0,M1960155196,0.0,0.0,0.0,0.0
300.0,TRANSFER,1277445.79,C1105519559,0.0,0.0,C1601068407,5374257.84,6651703.63,0.0,0.0
210.0,PAYMENT,3162.71,C1426778810,0.0,0.0,M1482363974,0.0,0.0,0.0,0.0
396.0,PAYMENT,36643.42,C987963352,0.0,0.0,M472812232,0.0,0.0,0.0,0.0
307.0,PAYMENT,12967.84,C518389199,20419.0,7451.16,M253200099,0.0,0.0,0.0,0.0
403.0,CASH_IN,288183.39,C469801714,3246149.92,3534333.31,C1138887428,1328683.04,1040499.64,0.0,0.0
379.0,TRANSFER,17216.14,C1500954135,17216.14,0.0,C1753438531,0.0,0.0,1.0,0.0
203.0,CASH_OUT,154125.95,C1340254473,0.0,0.0,C2118718737,503304.02,657429.98,0.0,0.0
401.0,CASH_OUT,23149.06,C1426550450,30423.0,7273.94,C523462841,9108012.61,9131161.67,0.0,0.0
161.0,PAYMENT,20198.01,C1425357985,829.0,0.0,M1308779508,0.0,0.0,0.0,0.0
275.0,CASH_OUT,94566.55,C49575752,47562.0,0.0,C142030610,5376003.54,5470570.08,0.0,0.0
325.0,CASH_IN,394160.57,C786180551,21808.0,415968.57,C1870029869,97807.58,0.0,0.0,0.0
400.0,CASH_OUT,164772.2,C946919634,0.0,0.0,C1160353705,947569.43,1112341.63,0.0,0.0
311.0,CASH_OUT,2479691.37,C1805381656,2479691.37,0.0,C1314078496,16351.96,2496043.32,1.0,0.0
281.0,CASH_OUT,441892.92,C229723473,441892.92,0.0,C605036987,350202.17,792095.1,1.0,0.0
329.0,CASH_OUT,113837.17,C928784089,0.0,0.0,C764451850,775620.05,889457.22,0.0,0.0
401.0,DEBIT,4629.12,C1713817699,105579.0,100949.88,C773758810,88275.07,92904.19,0.0,0.0
609.0,TRANSFER,228706.19,C1931126401,228706.19,0.0,C579423409,0.0,0.0,1.0,0.0
332.0,CASH_OUT,255114.96,C1930343213,0.0,0.0,C1457449026,428903.99,684018.95,0.0,0.0
80.0,TRANSFER,972920.87,C279538198,972920.87,0.0,C1842012952,0.0,0.0,1.0,0.0
595.0,CASH_OUT,76732.89,C851990266,76732.89,0.0,C78561633,337482.64,414215.54,1.0,0.0
741.0,CASH_OUT,10000000.0,C1647199421,10000000.0,0.0,C2077145577,35922.97,10035922.97,1.0,0.0
18.0,CASH_OUT,82827.83,C1489044982,0.0,0.0,C967127883,85045.56,193792.48,0.0,0.0
274.0,PAYMENT,5677.63,C2001579928,36654.0,30976.37,M688911764,0.0,0.0,0.0,0.0
21.0,TRANSFER,132060.78,C2064708391,0.0,0.0,C193874771,311093.86,443154.64,0.0,0.0
582.0,CASH_OUT,181543.89,C1075053079,181543.89,0.0,C875621777,0.0,181543.89,1.0,0.0
360.0,CASH_OUT,191566.22,C1910852341,1734.19,0.0,C323406859,1279992.61,1471558.82,0.0,0.0
398.0,CASH_IN,140751.0,C1535497966,8424319.31,8565070.31,C447538306,329820.76,189069.76,0.0,0.0
670.0,CASH_OUT,1001446.44,C1868561547,1001446.44,0.0,C597212846,0.0,1001446.44,1.0,0.0
398.0,TRANSFER,31334.57,C2082183207,31334.57,0.0,C1631331528,0.0,0.0,1.0,0.0
250.0,CASH_OUT,363538.0,C1484806311,264.0,0.0,C1211900821,223450.67,586988.67,0.0,0.0
324.0,CASH_IN,419140.01,C270956203,69590.0,488730.01,C141544309,3059106.47,2639966.46,0.0,0.0
22.0,PAYMENT,7369.82,C1218476797,346328.48,338958.65,M1806363874,0.0,0.0,0.0,0.0
281.0,CASH_OUT,98923.21,C586069172,5667.0,0.0,C1136282436,170772.34,269695.55,0.0,0.0
49.0,CASH_OUT,1021129.67,C771564749,1021129.67,0.0,C2126217921,86245.92,1107375.59,1.0,0.0
184.0,PAYMENT,1849.64,C1560674891,54704.9,52855.26,M1727850877,0.0,0.0,0.0,0.0
394.0,CASH_OUT,11223.53,C2128919129,3689.0,0.0,C770643797,10363411.26,10374634.8,0.0,0.0
347.0,PAYMENT,13810.47,C702350867,212615.06,198804.59,M720806528,0.0,0.0,0.0,0.0
37.0,CASH_OUT,547360.71,C414996926,0.0,0.0,C1196307684,5277473.07,5854274.15,0.0,0.0
352.0,CASH_IN,132521.45,C1281576453,1090221.13,1222742.57,C862621651,2074054.39,1941532.94,0.0,0.0
567.0,CASH_OUT,373042.35,C1201589710,18210.0,0.0,C1270809979,429665.08,802707.43,0.0,0.0
638.0,CASH_OUT,7788725.2,C1897380922,7788725.2,0.0,C966109219,26829584.15,34618309.35,1.0,0.0
284.0,PAYMENT,17960.57,C257262679,150775.0,132814.43,M7592218,0.0,0.0,0.0,0.0
157.0,CASH_IN,235487.19,C103347095,301871.0,537358.19,C1320792932,15260.8,0.0,0.0,0.0
186.0,CASH_OUT,390739.87,C1623902612,82504.0,0.0,C1765322948,2878174.46,3268914.34,0.0,0.0
396.0,CASH_OUT,138461.55,C1857773549,391227.0,252765.45,C2007682834,172701.53,311163.09,0.0,0.0
373.0,CASH_OUT,159083.11,C491565097,0.0,0.0,C2109212761,429923.62,589006.73,0.0,0.0
138.0,CASH_OUT,22561.45,C1031557014,0.0,0.0,C405570325,82493.39,105054.84,0.0,0.0
275.0,CASH_OUT,117766.02,C1307023639,75465.0,0.0,C1211915660,0.0,117766.02,0.0,0.0
397.0,CASH_OUT,5039.92,C475436718,0.0,0.0,C944404466,187370.6,192410.52,0.0,0.0
380.0,CASH_IN,19793.64,C2068042367,21314.0,41107.64,C528713423,0.0,0.0,0.0,0.0
332.0,CASH_OUT,28561.09,C976929344,115511.0,86949.91,C1219412706,0.0,28561.09,0.0,0.0
327.0,CASH_IN,254031.86,C836700118,32024.0,286055.86,C1748469023,269036.52,15004.66,0.0,0.0
63.0,TRANSFER,14017.38,C156009552,14017.38,0.0,C2090793760,0.0,0.0,1.0,0.0
594.0,CASH_OUT,217357.58,C543137338,217357.58,0.0,C1467736806,8844811.88,9062169.46,1.0,0.0
346.0,CASH_OUT,94363.75,C314396550,0.0,0.0,C777479667,1164480.54,1258844.28,0.0,0.0
355.0,CASH_IN,217432.81,C670208542,53575.0,271007.81,C808685682,2517995.2,2300562.39,0.0,0.0
247.0,CASH_OUT,2025628.87,C1840157167,2025628.87,0.0,C760531323,914254.52,2939883.39,1.0,0.0
380.0,PAYMENT,4468.09,C2027675263,0.0,0.0,M1369660478,0.0,0.0,0.0,0.0
402.0,CASH_IN,165233.64,C761811833,0.0,165233.64,C994145787,983534.2,818300.56,0.0,0.0
497.0,TRANSFER,1416055.74,C1046272255,1416055.74,0.0,C1677911450,0.0,0.0,1.0,0.0
206.0,CASH_OUT,235750.53,C1212143381,235750.53,0.0,C605351789,416.92,236167.45,1.0,0.0
274.0,PAYMENT,360.88,C268811995,0.0,0.0,M1669646274,0.0,0.0,0.0,0.0
188.0,CASH_IN,50508.41,C1179828730,6690.0,57198.41,C848185127,0.0,0.0,0.0,0.0
282.0,CASH_IN,238256.15,C1758285909,1600311.77,1838567.93,C1487827995,1595705.5,1357449.34,0.0,0.0
407.0,PAYMENT,5131.52,C457409342,959.0,0.0,M913067465,0.0,0.0,0.0,0.0
10.0,CASH_IN,203419.83,C403682584,10117478.01,10320897.84,C1570560183,1253627.06,1050207.23,0.0,0.0
186.0,CASH_IN,51405.12,C1724847375,13720331.4,13771736.51,C1537417050,121816.58,70411.47,0.0,0.0
213.0,CASH_OUT,208447.82,C1841921835,0.0,0.0,C1571111791,357447.01,565894.84,0.0,0.0
534.0,CASH_OUT,1390332.39,C1515790640,1390332.39,0.0,C1288810506,0.0,1390332.39,1.0,0.0
236.0,PAYMENT,7274.53,C1973723922,971.0,0.0,M319328963,0.0,0.0,0.0,0.0
503.0,TRANSFER,251683.05,C1112029444,251683.05,0.0,C1819822165,0.0,0.0,1.0,0.0
306.0,CASH_OUT,180438.47,C1597390820,0.0,0.0,C1892492387,382510.42,562948.89,0.0,0.0
403.0,CASH_IN,202437.92,C1152171048,49963.0,252400.92,C1740968747,10188.22,0.0,0.0,0.0
209.0,PAYMENT,7912.97,C152731513,0.0,0.0,M1881005604,0.0,0.0,0.0,0.0
226.0,CASH_OUT,107945.37,C1496128443,10589.0,0.0,C740132276,6794465.07,6902410.44,0.0,0.0
398.0,CASH_OUT,228908.91,C246217880,0.0,0.0,C1466073198,11072268.87,11301177.78,0.0,0.0
253.0,CASH_IN,383160.16,C1247273283,9012813.01,9395973.17,C334755555,816518.09,433357.92,0.0,0.0
258.0,CASH_OUT,394520.78,C996981431,0.0,0.0,C1048922247,903622.8,1298143.59,0.0,0.0
307.0,TRANSFER,27691.1,C1943047919,6748.0,0.0,C463176966,412894.77,440585.87,0.0,0.0
188.0,CASH_IN,107449.36,C1725602412,73.0,107522.36,C2013922097,3453282.78,3345833.41,0.0,0.0
396.0,PAYMENT,9147.81,C80716252,15067.0,5919.19,M180329048,0.0,0.0,0.0,0.0
221.0,CASH_OUT,574588.22,C758390812,574588.22,0.0,C1232692327,0.0,574588.22,1.0,0.0
253.0,PAYMENT,26510.05,C1100452711,0.0,0.0,M1083869249,0.0,0.0,0.0,0.0
401.0,CASH_IN,292754.96,C1270162482,31024.0,323778.96,C446516296,4306.88,0.0,0.0,0.0
137.0,CASH_OUT,223903.77,C158549000,0.0,0.0,C1935845017,465013.32,688917.08,0.0,0.0
188.0,PAYMENT,3810.83,C71262637,232023.0,228212.17,M432395936,0.0,0.0,0.0,0.0
357.0,CASH_IN,66361.16,C466875120,13472619.64,13538980.79,C537869499,2881833.0,2815471.85,0.0,0.0
129.0,CASH_OUT,139210.23,C1418109615,139210.23,0.0,C1960441382,389208.21,528418.44,1.0,0.0
234.0,CASH_IN,159803.79,C1397463094,412114.0,571917.79,C962360752,77359.79,0.0,0.0,0.0
523.0,CASH_OUT,159094.64,C484122604,159094.64,0.0,C286444496,0.0,159094.64,1.0,0.0
212.0,CASH_OUT,7426.0,C712796864,0.0,0.0,C1866681541,149196.88,156622.89,0.0,0.0
52.0,CASH_OUT,128426.58,C742996578,128426.58,0.0,C11731793,0.0,128426.58,1.0,0.0
330.0,CASH_OUT,127948.2,C1188718309,20529.0,0.0,C974095788,409608.36,537556.56,0.0,0.0
116.0,CASH_OUT,1243269.91,C2060685721,1243269.91,0.0,C2030405592,25244.22,1268514.13,1.0,0.0
93.0,CASH_OUT,46516.14,C783663381,0.0,0.0,C530966487,165643.19,212159.33,0.0,0.0
13.0,CASH_OUT,393134.99,C1256157230,171979.71,0.0,C974975026,921022.7,1305457.66,0.0,0.0
136.0,CASH_IN,4693.89,C1414712401,4382487.01,4387180.9,C782862863,455350.65,677090.0,0.0,0.0
248.0,CASH_OUT,26776.98,C2049622163,26776.98,0.0,C1134158850,0.0,26776.98,1.0,0.0
375.0,CASH_OUT,261454.46,C188823723,50036.0,0.0,C720388948,0.0,261454.46,0.0,0.0
33.0,TRANSFER,558514.71,C1411646060,0.0,0.0,C1470360196,11695490.98,12254005.69,0.0,0.0
257.0,PAYMENT,12167.05,C265748093,0.0,0.0,M1241685495,0.0,0.0,0.0,0.0
396.0,PAYMENT,2905.69,C2072347721,0.0,0.0,M1482747969,0.0,0.0,0.0,0.0
406.0,CASH_IN,63956.72,C1384539632,6125603.82,6189560.53,C1369386225,733958.36,670001.64,0.0,0.0
257.0,CASH_OUT,113179.26,C605833465,14379.0,0.0,C1008924387,4767.05,117946.31,0.0,0.0
135.0,CASH_OUT,385905.79,C2096106898,167052.0,0.0,C313667282,1006552.3,1392458.09,0.0,0.0
391.0,TRANSFER,4559921.56,C785953522,4559921.56,0.0,C1331350711,0.0,0.0,1.0,0.0
262.0,CASH_OUT,214282.21,C98869445,73179.0,0.0,C1231702198,0.0,214282.21,0.0,0.0
187.0,CASH_OUT,292814.98,C106531372,15266.0,0.0,C829009689,0.0,292814.98,0.0,0.0
253.0,PAYMENT,34698.23,C1660484526,39011.0,4312.77,M2123690037,0.0,0.0,0.0,0.0
130.0,CASH_OUT,21531.0,C820901487,21531.0,0.0,C70120540,0.0,21531.0,1.0,0.0
135.0,CASH_OUT,314269.08,C369324832,0.0,0.0,C1301137557,758569.31,1072838.39,0.0,0.0
406.0,TRANSFER,184588.59,C1216438383,184588.59,0.0,C2073991799,0.0,0.0,1.0,0.0
403.0,CASH_OUT,221638.75,C1744675613,11185.0,0.0,C1181553608,5245441.13,5467079.88,0.0,0.0
353.0,PAYMENT,10263.24,C1337116423,0.0,0.0,M334533128,0.0,0.0,0.0,0.0
402.0,CASH_OUT,208054.18,C1991435289,30651.0,0.0,C291591324,952217.24,1160271.42,0.0,0.0
355.0,CASH_IN,151767.82,C181449406,9563.0,161330.82,C1972468645,0.0,0.0,0.0,0.0
354.0,CASH_IN,80558.49,C1424872309,1584552.34,1665110.82,C414004324,2435915.01,2355356.53,0.0,0.0
397.0,PAYMENT,20119.94,C730611428,134338.0,114218.06,M119430954,0.0,0.0,0.0,0.0
95.0,CASH_OUT,33676.59,C1000086512,33676.59,0.0,C1759363094,0.0,33676.59,1.0,0.0
466.0,TRANSFER,952314.75,C222511822,50178.0,0.0,C756326561,0.0,952314.75,0.0,0.0
188.0,CASH_OUT,101222.39,C827794219,234513.0,133290.61,C564135223,17414.14,118636.53,0.0,0.0
378.0,CASH_OUT,18031.07,C1888108703,0.0,0.0,C901522513,447891.2,465922.27,0.0,0.0
401.0,CASH_OUT,178284.49,C1236673898,389.0,0.0,C552978035,60723.99,239008.49,0.0,0.0
230.0,CASH_OUT,32284.91,C1133755587,0.0,0.0,C449019622,410741.89,443026.8,0.0,0.0
236.0,TRANSFER,1013965.08,C1564644762,16683.0,0.0,C1934902443,16771.34,1030736.42,0.0,0.0
184.0,TRANSFER,520505.23,C238953378,90699.0,0.0,C1317186300,0.0,520505.23,0.0,0.0
41.0,PAYMENT,44933.39,C1238396416,165769.54,120836.16,M1750992131,0.0,0.0,0.0,0.0
237.0,PAYMENT,6125.72,C872631447,0.0,0.0,M1091546088,0.0,0.0,0.0,0.0
404.0,CASH_IN,304124.12,C1347508260,7100056.47,7404180.59,C256652754,5799186.35,5495062.22,0.0,0.0
216.0,TRANSFER,31358.72,C22557199,31358.72,0.0,C1099497770,0.0,0.0,1.0,0.0
14.0,CASH_OUT,2927005.15,C2010427735,2927005.15,0.0,C1887744176,0.0,2994420.07,1.0,0.0
402.0,PAYMENT,3291.84,C1033451415,0.0,0.0,M329075871,0.0,0.0,0.0,0.0
576.0,TRANSFER,1322277.84,C1670593881,1322277.84,0.0,C782761393,0.0,0.0,1.0,0.0
306.0,PAYMENT,16764.84,C1727789852,116321.66,99556.82,M392187159,0.0,0.0,0.0,0.0
347.0,CASH_OUT,180382.83,C1801931698,0.0,0.0,C439423784,203662.12,384044.94,0.0,0.0
227.0,CASH_OUT,75311.77,C1031922140,33984.0,0.0,C520506639,7560997.1,7636308.87,0.0,0.0
350.0,TRANSFER,207517.2,C1366548953,207517.2,0.0,C720291074,0.0,0.0,1.0,0.0
380.0,CASH_IN,70095.36,C428586095,2954370.52,3024465.87,C461328181,264243.5,194148.15,0.0,0.0
14.0,CASH_OUT,57001.72,C1138469956,4919.0,0.0,C399466071,0.0,0.0,0.0,0.0
33.0,TRANSFER,214975.9,C304547800,214975.9,0.0,C155793474,0.0,0.0,1.0,0.0
12.0,CASH_IN,334244.21,C74502142,0.0,334244.21,C323302928,1244960.24,1270126.42,0.0,0.0
212.0,TRANSFER,704328.29,C1183135461,704328.29,0.0,C1446253105,0.0,0.0,1.0,0.0
34.0,PAYMENT,15257.25,C275114490,0.0,0.0,M1828335352,0.0,0.0,0.0,0.0
623.0,CASH_OUT,58050.78,C1057925060,58050.78,0.0,C151767337,0.0,58050.78,1.0,0.0
252.0,PAYMENT,6764.69,C1875739416,0.0,0.0,M1596226814,0.0,0.0,0.0,0.0
36.0,PAYMENT,3756.37,C1697914209,10888.0,7131.63,M903412993,0.0,0.0,0.0,0.0
278.0,PAYMENT,8740.19,C494248918,5182.04,0.0,M1985402995,0.0,0.0,0.0,0.0
514.0,CASH_IN,79388.24,C1140954173,162346.24,241734.48,C1685673210,617474.15,538085.91,0.0,0.0
278.0,CASH_OUT,202992.95,C80628379,331775.0,128782.05,C585832945,708093.03,911085.97,0.0,0.0
256.0,CASH_IN,37129.35,C868588109,440881.54,478010.89,C362606317,1271691.78,1234562.43,0.0,0.0
19.0,PAYMENT,4291.25,C2019894510,3354.0,0.0,M1964628422,0.0,0.0,0.0,0.0
179.0,CASH_IN,40447.02,C1574320397,20994233.42,21034680.44,C567166976,1220957.35,1180510.33,0.0,0.0
282.0,TRANSFER,21368280.88,C952958807,0.0,0.0,C1497985527,30302089.47,51670370.36,0.0,0.0
